service,method,path,normalized_path,handler,file,line,match_key
pqc,PUT,/pqc/policy,/pqc/policy,h.handleUpdatePolicy,services/pqc/handler.go,31,pqc|PUT|/pqc/policy
pqc,GET,/pqc/inventory,/pqc/inventory,h.handleGetInventory,services/pqc/handler.go,32,pqc|GET|/pqc/inventory
pqc,POST,/pqc/scan,/pqc/scan,h.handleStartScan,services/pqc/handler.go,33,pqc|POST|/pqc/scan
pqc,GET,/pqc/scans,/pqc/scans,h.handleListScans,services/pqc/handler.go,34,pqc|GET|/pqc/scans
pqc,GET,/pqc/scans/{id},/pqc/scans/{param},h.handleGetScan,services/pqc/handler.go,35,pqc|GET|/pqc/scans/{param}
pqc,GET,/pqc/readiness,/pqc/readiness,h.handleGetReadiness,services/pqc/handler.go,36,pqc|GET|/pqc/readiness
pqc,GET,/pqc/migration/report,/pqc/migration/report,h.handleGetMigrationReport,services/pqc/handler.go,38,pqc|GET|/pqc/migration/report
pqc,POST,/pqc/migration/plans,/pqc/migration/plans,h.handleCreatePlan,services/pqc/handler.go,39,pqc|POST|/pqc/migration/plans
pqc,GET,/pqc/migration/plans,/pqc/migration/plans,h.handleListPlans,services/pqc/handler.go,40,pqc|GET|/pqc/migration/plans
pqc,GET,/pqc/migration/plans/{id},/pqc/migration/plans/{param},h.handleGetPlan,services/pqc/handler.go,41,pqc|GET|/pqc/migration/plans/{param}
pqc,POST,/pqc/migration/plans/{id}/execute,/pqc/migration/plans/{param}/execute,h.handleExecutePlan,services/pqc/handler.go,42,pqc|POST|/pqc/migration/plans/{param}/execute
pqc,POST,/pqc/migration/plans/{id}/rollback,/pqc/migration/plans/{param}/rollback,h.handleRollbackPlan,services/pqc/handler.go,43,pqc|POST|/pqc/migration/plans/{param}/rollback
pqc,GET,/pqc/migration/plans/{id}/runs,/pqc/migration/plans/{param}/runs,h.handleListRuns,services/pqc/handler.go,44,pqc|GET|/pqc/migration/plans/{param}/runs
pqc,GET,/pqc/timeline,/pqc/timeline,h.handleTimeline,services/pqc/handler.go,46,pqc|GET|/pqc/timeline
pqc,GET,/pqc/cbom/export,/pqc/cbom/export,h.handleExportCBOM,services/pqc/handler.go,47,pqc|GET|/pqc/cbom/export
qkd,GET,/api/v1/keys/{slave}/status,/api/v1/keys/{param}/status,h.handleETSIStatus,services/qkd/handler.go,30,qkd|GET|/api/v1/keys/{param}/status
qkd,POST,/api/v1/keys/{slave}/enc_keys,/api/v1/keys/{param}/enc_keys,h.handleETSIEncKeys,services/qkd/handler.go,31,qkd|POST|/api/v1/keys/{param}/enc_keys
qkd,POST,/api/v1/keys/{slave}/dec_keys,/api/v1/keys/{param}/dec_keys,h.handleETSIDecKeys,services/qkd/handler.go,32,qkd|POST|/api/v1/keys/{param}/dec_keys
qkd,POST,/qkd/v1/open_connect,/qkd/v1/open_connect,h.handleOpenConnect,services/qkd/handler.go,34,qkd|POST|/qkd/v1/open_connect
qkd,POST,/qkd/v1/get_key,/qkd/v1/get_key,h.handleGetKey,services/qkd/handler.go,35,qkd|POST|/qkd/v1/get_key
qkd,POST,/qkd/v1/close,/qkd/v1/close,h.handleCloseConnect,services/qkd/handler.go,36,qkd|POST|/qkd/v1/close
qkd,GET,/qkd/v1/devices,/qkd/v1/devices,h.handleListDevices,services/qkd/handler.go,38,qkd|GET|/qkd/v1/devices
qkd,GET,/qkd/v1/devices/{id}/status,/qkd/v1/devices/{param}/status,h.handleDeviceStatus,services/qkd/handler.go,39,qkd|GET|/qkd/v1/devices/{param}/status
qkd,GET,/qkd/v1/overview,/qkd/v1/overview,h.handleOverview,services/qkd/handler.go,40,qkd|GET|/qkd/v1/overview
qkd,GET,/qkd/v1/keys,/qkd/v1/keys,h.handleListKeys,services/qkd/handler.go,41,qkd|GET|/qkd/v1/keys
qkd,GET,/qkd/v1/logs,/qkd/v1/logs,h.handleListLogs,services/qkd/handler.go,42,qkd|GET|/qkd/v1/logs
qkd,POST,/qkd/v1/keys/{id}/inject,/qkd/v1/keys/{param}/inject,h.handleInjectKey,services/qkd/handler.go,43,qkd|POST|/qkd/v1/keys/{param}/inject
qkd,POST,/qkd/v1/test/generate,/qkd/v1/test/generate,h.handleTestGenerate,services/qkd/handler.go,44,qkd|POST|/qkd/v1/test/generate
qkd,GET,/qkd/v1/config,/qkd/v1/config,h.handleGetConfig,services/qkd/handler.go,46,qkd|GET|/qkd/v1/config
qkd,PUT,/qkd/v1/config,/qkd/v1/config,h.handleUpdateConfig,services/qkd/handler.go,47,qkd|PUT|/qkd/v1/config
qkd,POST,/qkd/v1/sae,/qkd/v1/sae,h.handleRegisterSAE,services/qkd/handler.go,49,qkd|POST|/qkd/v1/sae
qkd,GET,/qkd/v1/sae,/qkd/v1/sae,h.handleListSAEs,services/qkd/handler.go,50,qkd|GET|/qkd/v1/sae
qkd,GET,/qkd/v1/sae/{id},/qkd/v1/sae/{param},h.handleGetSAE,services/qkd/handler.go,51,qkd|GET|/qkd/v1/sae/{param}
qkd,PUT,/qkd/v1/sae/{id},/qkd/v1/sae/{param},h.handleUpdateSAE,services/qkd/handler.go,52,qkd|PUT|/qkd/v1/sae/{param}
qkd,DELETE,/qkd/v1/sae/{id},/qkd/v1/sae/{param},h.handleDeleteSAE,services/qkd/handler.go,53,qkd|DELETE|/qkd/v1/sae/{param}
qkd,POST,/qkd/v1/sae/{id}/distribute,/qkd/v1/sae/{param}/distribute,h.handleDistributeKeys,services/qkd/handler.go,54,qkd|POST|/qkd/v1/sae/{param}/distribute
qkd,GET,/qkd/v1/distributions,/qkd/v1/distributions,h.handleListDistributions,services/qkd/handler.go,55,qkd|GET|/qkd/v1/distributions
qrng,POST,/qrng/v1/sources,/qrng/v1/sources,h.handleRegisterSource,services/qrng/handler.go,31,qrng|POST|/qrng/v1/sources
qrng,GET,/qrng/v1/sources,/qrng/v1/sources,h.handleListSources,services/qrng/handler.go,32,qrng|GET|/qrng/v1/sources
qrng,GET,/qrng/v1/sources/{id},/qrng/v1/sources/{param},h.handleGetSource,services/qrng/handler.go,33,qrng|GET|/qrng/v1/sources/{param}
qrng,PUT,/qrng/v1/sources/{id},/qrng/v1/sources/{param},h.handleUpdateSource,services/qrng/handler.go,34,qrng|PUT|/qrng/v1/sources/{param}
qrng,DELETE,/qrng/v1/sources/{id},/qrng/v1/sources/{param},h.handleDeleteSource,services/qrng/handler.go,35,qrng|DELETE|/qrng/v1/sources/{param}
qrng,POST,/qrng/v1/ingest,/qrng/v1/ingest,h.handleIngest,services/qrng/handler.go,38,qrng|POST|/qrng/v1/ingest
qrng,POST,/qrng/v1/draw,/qrng/v1/draw,h.handleDraw,services/qrng/handler.go,39,qrng|POST|/qrng/v1/draw
qrng,GET,/qrng/v1/pool/status,/qrng/v1/pool/status,h.handlePoolStatus,services/qrng/handler.go,42,qrng|GET|/qrng/v1/pool/status
qrng,GET,/qrng/v1/health,/qrng/v1/health,h.handleListHealth,services/qrng/handler.go,43,qrng|GET|/qrng/v1/health
qrng,GET,/qrng/v1/overview,/qrng/v1/overview,h.handleOverview,services/qrng/handler.go,44,qrng|GET|/qrng/v1/overview
reporting,GET,/alerts,/alerts,h.handleAlerts,services/reporting/handler.go,67,reporting|GET|/alerts
reporting,GET,/alerts/feed,/alerts/feed,h.handleAlertsFeed,services/reporting/handler.go,68,reporting|GET|/alerts/feed
reporting,GET,/alerts/unread,/alerts/unread,h.handleAlertsUnread,services/reporting/handler.go,69,reporting|GET|/alerts/unread
reporting,GET,/alerts/{id},/alerts/{param},h.handleAlert,services/reporting/handler.go,70,reporting|GET|/alerts/{param}
reporting,PUT,/alerts/,/alerts,h.handleAlertPutRouter,services/reporting/handler.go,71,reporting|PUT|/alerts
reporting,POST,/alerts/bulk/acknowledge,/alerts/bulk/acknowledge,h.handleBulkAcknowledge,services/reporting/handler.go,72,reporting|POST|/alerts/bulk/acknowledge
reporting,POST,/alerts/bulk/resolve,/alerts/bulk/resolve,h.handleBulkResolve,services/reporting/handler.go,73,reporting|POST|/alerts/bulk/resolve
reporting,GET,/incidents,/incidents,h.handleIncidents,services/reporting/handler.go,75,reporting|GET|/incidents
reporting,GET,/incidents/{id},/incidents/{param},h.handleIncident,services/reporting/handler.go,76,reporting|GET|/incidents/{param}
reporting,PUT,/incidents/{id}/status,/incidents/{param}/status,h.handleIncidentStatus,services/reporting/handler.go,77,reporting|PUT|/incidents/{param}/status
reporting,PUT,/incidents/{id}/assign,/incidents/{param}/assign,h.handleIncidentAssign,services/reporting/handler.go,78,reporting|PUT|/incidents/{param}/assign
reporting,GET,/alerts/rules,/alerts/rules,h.handleListRules,services/reporting/handler.go,80,reporting|GET|/alerts/rules
reporting,POST,/alerts/rules,/alerts/rules,h.handleCreateRule,services/reporting/handler.go,81,reporting|POST|/alerts/rules
reporting,PUT,/alerts/rules/{id},/alerts/rules/{param},h.handleUpdateRule,services/reporting/handler.go,82,reporting|PUT|/alerts/rules/{param}
reporting,DELETE,/alerts/rules/{id},/alerts/rules/{param},h.handleDeleteRule,services/reporting/handler.go,83,reporting|DELETE|/alerts/rules/{param}
reporting,GET,/alerts/severity-config,/alerts/severity-config,h.handleGetSeverityConfig,services/reporting/handler.go,84,reporting|GET|/alerts/severity-config
reporting,PUT,/alerts/severity-config,/alerts/severity-config,h.handleUpdateSeverityConfig,services/reporting/handler.go,85,reporting|PUT|/alerts/severity-config
reporting,GET,/alerts/channels,/alerts/channels,h.handleListChannels,services/reporting/handler.go,86,reporting|GET|/alerts/channels
reporting,PUT,/alerts/channels,/alerts/channels,h.handleUpdateChannels,services/reporting/handler.go,87,reporting|PUT|/alerts/channels
reporting,GET,/reports/templates,/reports/templates,h.handleReportTemplates,services/reporting/handler.go,89,reporting|GET|/reports/templates
reporting,POST,/reports/generate,/reports/generate,h.handleGenerateReport,services/reporting/handler.go,90,reporting|POST|/reports/generate
reporting,GET,/reports/jobs,/reports/jobs,h.handleListReportJobs,services/reporting/handler.go,91,reporting|GET|/reports/jobs
reporting,GET,/reports/jobs/{id},/reports/jobs/{param},h.handleReportJob,services/reporting/handler.go,92,reporting|GET|/reports/jobs/{param}
reporting,GET,/reports/jobs/{id}/download,/reports/jobs/{param}/download,h.handleReportDownload,services/reporting/handler.go,93,reporting|GET|/reports/jobs/{param}/download
reporting,DELETE,/reports/jobs/{id},/reports/jobs/{param},h.handleDeleteReportJob,services/reporting/handler.go,94,reporting|DELETE|/reports/jobs/{param}
reporting,GET,/reports/scheduled,/reports/scheduled,h.handleListScheduledReports,services/reporting/handler.go,95,reporting|GET|/reports/scheduled
reporting,POST,/reports/scheduled,/reports/scheduled,h.handleCreateScheduledReport,services/reporting/handler.go,96,reporting|POST|/reports/scheduled
reporting,POST,/telemetry/errors,/telemetry/errors,h.handleCaptureErrorTelemetry,services/reporting/handler.go,97,reporting|POST|/telemetry/errors
reporting,GET,/telemetry/errors,/telemetry/errors,h.handleListErrorTelemetry,services/reporting/handler.go,98,reporting|GET|/telemetry/errors
reporting,GET,/alerts/stats,/alerts/stats,h.handleAlertStats,services/reporting/handler.go,100,reporting|GET|/alerts/stats
reporting,GET,/alerts/stats/mttd,/alerts/stats/mttd,h.handleMTTDStats,services/reporting/handler.go,101,reporting|GET|/alerts/stats/mttd
reporting,GET,/alerts/stats/mttr,/alerts/stats/mttr,h.handleMTTRStats,services/reporting/handler.go,102,reporting|GET|/alerts/stats/mttr
reporting,GET,/alerts/stats/top-sources,/alerts/stats/top-sources,h.handleTopSources,services/reporting/handler.go,103,reporting|GET|/alerts/stats/top-sources
sbom,POST,/sbom/generate,/sbom/generate,h.handleGenerateSBOM,services/sbom/handler.go,31,sbom|POST|/sbom/generate
sbom,GET,/sbom/latest,/sbom/latest,h.handleLatestSBOM,services/sbom/handler.go,32,sbom|GET|/sbom/latest
sbom,GET,/sbom/history,/sbom/history,h.handleSBOMHistory,services/sbom/handler.go,33,sbom|GET|/sbom/history
sbom,GET,/sbom/vulnerabilities,/sbom/vulnerabilities,h.handleSBOMVulnerabilities,services/sbom/handler.go,34,sbom|GET|/sbom/vulnerabilities
sbom,GET,/sbom/advisories,/sbom/advisories,h.handleListManualAdvisories,services/sbom/handler.go,35,sbom|GET|/sbom/advisories
sbom,POST,/sbom/advisories,/sbom/advisories,h.handleSaveManualAdvisory,services/sbom/handler.go,36,sbom|POST|/sbom/advisories
sbom,DELETE,/sbom/advisories/{id},/sbom/advisories/{param},h.handleDeleteManualAdvisory,services/sbom/handler.go,37,sbom|DELETE|/sbom/advisories/{param}
sbom,GET,/sbom/diff,/sbom/diff,h.handleSBOMDiff,services/sbom/handler.go,38,sbom|GET|/sbom/diff
sbom,GET,/sbom/{id}/export,/sbom/{param}/export,h.handleSBOMExport,services/sbom/handler.go,39,sbom|GET|/sbom/{param}/export
sbom,GET,/sbom/{id},/sbom/{param},h.handleSBOMByID,services/sbom/handler.go,40,sbom|GET|/sbom/{param}
sbom,POST,/cbom/generate,/cbom/generate,h.handleGenerateCBOM,services/sbom/handler.go,42,sbom|POST|/cbom/generate
sbom,GET,/cbom/latest,/cbom/latest,h.handleLatestCBOM,services/sbom/handler.go,43,sbom|GET|/cbom/latest
sbom,GET,/cbom/history,/cbom/history,h.handleCBOMHistory,services/sbom/handler.go,44,sbom|GET|/cbom/history
sbom,GET,/cbom/summary,/cbom/summary,h.handleCBOMSummary,services/sbom/handler.go,45,sbom|GET|/cbom/summary
sbom,GET,/cbom/pqc-readiness,/cbom/pqc-readiness,h.handleCBOMPQCReadiness,services/sbom/handler.go,46,sbom|GET|/cbom/pqc-readiness
sbom,GET,/cbom/diff,/cbom/diff,h.handleCBOMDiff,services/sbom/handler.go,47,sbom|GET|/cbom/diff
sbom,GET,/cbom/{id}/export,/cbom/{param}/export,h.handleCBOMExport,services/sbom/handler.go,48,sbom|GET|/cbom/{param}/export
sbom,GET,/cbom/{id},/cbom/{param},h.handleCBOMByID,services/sbom/handler.go,49,sbom|GET|/cbom/{param}
secrets,POST,/secrets,/secrets,h.handleCreateSecret,services/secrets/handler.go,31,secrets|POST|/secrets
secrets,GET,/secrets,/secrets,h.handleListSecrets,services/secrets/handler.go,32,secrets|GET|/secrets
secrets,GET,/secrets/{id},/secrets/{param},h.handleGetSecret,services/secrets/handler.go,33,secrets|GET|/secrets/{param}
secrets,GET,/secrets/{id}/value,/secrets/{param}/value,h.handleGetSecretValue,services/secrets/handler.go,34,secrets|GET|/secrets/{param}/value
secrets,PUT,/secrets/{id},/secrets/{param},h.handleUpdateSecret,services/secrets/handler.go,35,secrets|PUT|/secrets/{param}
secrets,DELETE,/secrets/{id},/secrets/{param},h.handleDeleteSecret,services/secrets/handler.go,36,secrets|DELETE|/secrets/{param}
secrets,POST,/secrets/generate/ssh_key,/secrets/generate/ssh_key,h.handleGenerateSSHKey,services/secrets/handler.go,37,secrets|POST|/secrets/generate/ssh_key
secrets,POST,/secrets/generate/keypair,/secrets/generate/keypair,h.handleGenerateKeyPair,services/secrets/handler.go,38,secrets|POST|/secrets/generate/keypair
secrets,GET,/secrets/{id}/versions,/secrets/{param}/versions,h.handleListVersions,services/secrets/handler.go,39,secrets|GET|/secrets/{param}/versions
secrets,GET,/secrets/{id}/audit,/secrets/{param}/audit,h.handleSecretAuditLog,services/secrets/handler.go,40,secrets|GET|/secrets/{param}/audit
secrets,POST,/secrets/{id}/rotate,/secrets/{param}/rotate,h.handleRotateSecret,services/secrets/handler.go,41,secrets|POST|/secrets/{param}/rotate
secrets,GET,/secrets/stats,/secrets/stats,h.handleStats,services/secrets/handler.go,42,secrets|GET|/secrets/stats
secrets,GET,/v1/sys/health,/v1/sys/health,h.handleVaultSysHealth,services/secrets/handler.go,45,secrets|GET|/v1/sys/health
secrets,GET,/v1/sys/seal-status,/v1/sys/seal-status,h.handleVaultSealStatus,services/secrets/handler.go,46,secrets|GET|/v1/sys/seal-status
secrets,POST,/v1/auth/token/lookup-self,/v1/auth/token/lookup-self,h.handleVaultTokenLookupSelf,services/secrets/handler.go,47,secrets|POST|/v1/auth/token/lookup-self
secrets,GET,/v1/{mount}/data/{path...},/v1/{param}/data/{param},h.handleVaultKV2Read,services/secrets/handler.go,48,secrets|GET|/v1/{param}/data/{param}
secrets,POST,/v1/{mount}/data/{path...},/v1/{param}/data/{param},h.handleVaultKV2Write,services/secrets/handler.go,49,secrets|POST|/v1/{param}/data/{param}
secrets,DELETE,/v1/{mount}/data/{path...},/v1/{param}/data/{param},h.handleVaultKV2Delete,services/secrets/handler.go,50,secrets|DELETE|/v1/{param}/data/{param}
secrets,GET,/v1/{mount}/metadata/{path...},/v1/{param}/metadata/{param},h.handleVaultKV2Metadata,services/secrets/handler.go,51,secrets|GET|/v1/{param}/metadata/{param}
secrets,GET,/v1/{mount}/{path...},/v1/{param}/{param},h.handleVaultKV1Read,services/secrets/handler.go,52,secrets|GET|/v1/{param}/{param}
secrets,POST,/v1/{mount}/{path...},/v1/{param}/{param},h.handleVaultKV1Write,services/secrets/handler.go,53,secrets|POST|/v1/{param}/{param}
secrets,DELETE,/v1/{mount}/{path...},/v1/{param}/{param},h.handleVaultKV1Delete,services/secrets/handler.go,54,secrets|DELETE|/v1/{param}/{param}
signing,GET,/signing/settings,/signing/settings,h.handleGetSettings,services/signing/handler.go,30,signing|GET|/signing/settings
signing,PUT,/signing/settings,/signing/settings,h.handlePutSettings,services/signing/handler.go,31,signing|PUT|/signing/settings
signing,GET,/signing/summary,/signing/summary,h.handleGetSummary,services/signing/handler.go,32,signing|GET|/signing/summary
signing,GET,/signing/profiles,/signing/profiles,h.handleListProfiles,services/signing/handler.go,33,signing|GET|/signing/profiles
signing,POST,/signing/profiles,/signing/profiles,h.handleUpsertProfile,services/signing/handler.go,34,signing|POST|/signing/profiles
signing,PUT,/signing/profiles/{id},/signing/profiles/{param},h.handleUpsertProfile,services/signing/handler.go,35,signing|PUT|/signing/profiles/{param}
signing,DELETE,/signing/profiles/{id},/signing/profiles/{param},h.handleDeleteProfile,services/signing/handler.go,36,signing|DELETE|/signing/profiles/{param}
signing,GET,/signing/records,/signing/records,h.handleListRecords,services/signing/handler.go,37,signing|GET|/signing/records
signing,POST,/signing/blob,/signing/blob,h.handleSignBlob,services/signing/handler.go,38,signing|POST|/signing/blob
signing,POST,/signing/git,/signing/git,h.handleSignGit,services/signing/handler.go,39,signing|POST|/signing/git
signing,POST,/signing/verify,/signing/verify,h.handleVerify,services/signing/handler.go,40,signing|POST|/signing/verify
software-vault,GET,/healthz,/healthz,h.handleHealth,services/software-vault/handler.go,25,software-vault|GET|/healthz
software-vault,GET,/provider-info,/provider-info,h.handleProviderInfo,services/software-vault/handler.go,26,software-vault|GET|/provider-info
tfe,GET,/healthz,/healthz,h.handleHealth,services/tfe/handler.go,56,tfe|GET|/healthz
tfe,POST,/tfe/agents,/tfe/agents,h.handleRegisterAgent,services/tfe/handler.go,59,tfe|POST|/tfe/agents
tfe,GET,/tfe/agents,/tfe/agents,h.handleListAgents,services/tfe/handler.go,60,tfe|GET|/tfe/agents
tfe,GET,/tfe/agents/{id},/tfe/agents/{param},h.handleGetAgent,services/tfe/handler.go,61,tfe|GET|/tfe/agents/{param}
tfe,PUT,/tfe/agents/{id}/heartbeat,/tfe/agents/{param}/heartbeat,h.handleHeartbeat,services/tfe/handler.go,62,tfe|PUT|/tfe/agents/{param}/heartbeat
tfe,DELETE,/tfe/agents/{id},/tfe/agents/{param},h.handleDeleteAgent,services/tfe/handler.go,63,tfe|DELETE|/tfe/agents/{param}
tfe,POST,/tfe/policies,/tfe/policies,h.handleCreatePolicy,services/tfe/handler.go,66,tfe|POST|/tfe/policies
tfe,GET,/tfe/policies,/tfe/policies,h.handleListPolicies,services/tfe/handler.go,67,tfe|GET|/tfe/policies
tfe,GET,/tfe/policies/{id},/tfe/policies/{param},h.handleGetPolicy,services/tfe/handler.go,68,tfe|GET|/tfe/policies/{param}
tfe,PUT,/tfe/policies/{id},/tfe/policies/{param},h.handleUpdatePolicy,services/tfe/handler.go,69,tfe|PUT|/tfe/policies/{param}
tfe,DELETE,/tfe/policies/{id},/tfe/policies/{param},h.handleDeletePolicy,services/tfe/handler.go,70,tfe|DELETE|/tfe/policies/{param}
tfe,GET,/tfe/summary,/tfe/summary,h.handleGetSummary,services/tfe/handler.go,73,tfe|GET|/tfe/summary
tfe,GET,/tfe/file-encrypt/download,/tfe/file-encrypt/download,h.handleFileEncryptDownload,services/tfe/handler.go,76,tfe|GET|/tfe/file-encrypt/download
tfe,POST,/tfe/file-encrypt/audit,/tfe/file-encrypt/audit,h.handleFileEncryptAudit,services/tfe/handler.go,77,tfe|POST|/tfe/file-encrypt/audit
workload,GET,/workload-identity/settings,/workload-identity/settings,h.handleGetSettings,services/workload/handler.go,26,workload|GET|/workload-identity/settings
workload,PUT,/workload-identity/settings,/workload-identity/settings,h.handlePutSettings,services/workload/handler.go,27,workload|PUT|/workload-identity/settings
workload,GET,/workload-identity/summary,/workload-identity/summary,h.handleGetSummary,services/workload/handler.go,28,workload|GET|/workload-identity/summary
workload,GET,/workload-identity/registrations,/workload-identity/registrations,h.handleListRegistrations,services/workload/handler.go,29,workload|GET|/workload-identity/registrations
workload,POST,/workload-identity/registrations,/workload-identity/registrations,h.handleUpsertRegistration,services/workload/handler.go,30,workload|POST|/workload-identity/registrations
workload,PUT,/workload-identity/registrations/{id},/workload-identity/registrations/{param},h.handleUpsertRegistration,services/workload/handler.go,31,workload|PUT|/workload-identity/registrations/{param}
workload,DELETE,/workload-identity/registrations/{id},/workload-identity/registrations/{param},h.handleDeleteRegistration,services/workload/handler.go,32,workload|DELETE|/workload-identity/registrations/{param}
workload,GET,/workload-identity/federation,/workload-identity/federation,h.handleListFederation,services/workload/handler.go,33,workload|GET|/workload-identity/federation
workload,POST,/workload-identity/federation,/workload-identity/federation,h.handleUpsertFederation,services/workload/handler.go,34,workload|POST|/workload-identity/federation
workload,PUT,/workload-identity/federation/{id},/workload-identity/federation/{param},h.handleUpsertFederation,services/workload/handler.go,35,workload|PUT|/workload-identity/federation/{param}
workload,DELETE,/workload-identity/federation/{id},/workload-identity/federation/{param},h.handleDeleteFederation,services/workload/handler.go,36,workload|DELETE|/workload-identity/federation/{param}
workload,POST,/workload-identity/issue,/workload-identity/issue,h.handleIssueSVID,services/workload/handler.go,37,workload|POST|/workload-identity/issue
workload,GET,/workload-identity/issuances,/workload-identity/issuances,h.handleListIssuances,services/workload/handler.go,38,workload|GET|/workload-identity/issuances
workload,POST,/workload-identity/token/exchange,/workload-identity/token/exchange,h.handleExchangeToken,services/workload/handler.go,39,workload|POST|/workload-identity/token/exchange
workload,GET,/workload-identity/graph,/workload-identity/graph,h.handleGetGraph,services/workload/handler.go,40,workload|GET|/workload-identity/graph
workload,GET,/workload-identity/usage,/workload-identity/usage,h.handleListUsage,services/workload/handler.go,41,workload|GET|/workload-identity/usage
